date,pneumonia symptoms_unscaled,pneumonia symptoms_monthly,isPartial,scale,pneumonia symptoms
2015-08-02,66,23.0,,0.23,15.180000000000001
2015-08-03,60,23.0,,0.23,13.8
2015-08-04,64,23.0,,0.23,14.72
2015-08-05,52,23.0,,0.23,11.96
2015-08-06,65,23.0,,0.23,14.950000000000001
2015-08-07,84,23.0,,0.23,19.32
2015-08-08,69,23.0,,0.23,15.870000000000001
2015-08-09,76,23.0,,0.23,17.48
2015-08-10,69,23.0,,0.23,15.870000000000001
2015-08-11,63,23.0,,0.23,14.49
2015-08-12,64,23.0,,0.23,14.72
2015-08-13,70,23.0,,0.23,16.1
2015-08-14,58,23.0,,0.23,13.34
2015-08-15,67,23.0,,0.23,15.41
2015-08-16,47,23.0,,0.23,10.81
2015-08-17,80,23.0,,0.23,18.400000000000002
2015-08-18,82,23.0,,0.23,18.86
2015-08-19,58,23.0,,0.23,13.34
2015-08-20,75,23.0,,0.23,17.25
2015-08-21,79,23.0,,0.23,18.17
2015-08-22,91,23.0,,0.23,20.93
2015-08-23,89,23.0,,0.23,20.470000000000002
2015-08-24,64,23.0,,0.23,14.72
2015-08-25,73,23.0,,0.23,16.79
2015-08-26,100,23.0,,0.23,23.0
2015-08-27,95,23.0,,0.23,21.85
2015-08-28,88,23.0,,0.23,20.240000000000002
2015-08-29,70,23.0,,0.23,16.1
2015-08-30,97,23.0,,0.23,22.310000000000002
2015-08-31,78,23.0,,0.23,17.94
2015-09-01,73,29.0,False,0.29,21.169999999999998
2015-09-02,68,29.0,,0.29,19.72
2015-09-03,66,29.0,,0.29,19.139999999999997
2015-09-04,70,29.0,,0.29,20.299999999999997
2015-09-05,39,29.0,,0.29,11.309999999999999
2015-09-06,81,29.0,,0.29,23.49
2015-09-07,65,29.0,,0.29,18.849999999999998
2015-09-08,65,29.0,,0.29,18.849999999999998
2015-09-09,70,29.0,,0.29,20.299999999999997
2015-09-10,57,29.0,,0.29,16.529999999999998
2015-09-11,69,29.0,,0.29,20.009999999999998
2015-09-12,57,29.0,,0.29,16.529999999999998
2015-09-13,81,29.0,,0.29,23.49
2015-09-14,78,29.0,,0.29,22.619999999999997
2015-09-15,83,29.0,,0.29,24.069999999999997
2015-09-16,58,29.0,,0.29,16.82
2015-09-17,72,29.0,,0.29,20.88
2015-09-18,58,29.0,,0.29,16.82
2015-09-19,66,29.0,,0.29,19.139999999999997
2015-09-20,96,29.0,,0.29,27.839999999999996
2015-09-21,49,29.0,,0.29,14.209999999999999
2015-09-22,84,29.0,,0.29,24.36
2015-09-23,76,29.0,,0.29,22.04
2015-09-24,87,29.0,,0.29,25.229999999999997
2015-09-25,100,29.0,,0.29,28.999999999999996
2015-09-26,57,29.0,,0.29,16.529999999999998
2015-09-27,81,29.0,,0.29,23.49
2015-09-28,83,29.0,,0.29,24.069999999999997
2015-09-29,66,29.0,,0.29,19.139999999999997
2015-09-30,85,29.0,,0.29,24.65
2015-10-01,43,37.0,False,0.37,15.91
2015-10-02,57,37.0,,0.37,21.09
2015-10-03,41,37.0,,0.37,15.17
2015-10-04,69,37.0,,0.37,25.53
2015-10-05,71,37.0,,0.37,26.27
2015-10-06,63,37.0,,0.37,23.31
2015-10-07,75,37.0,,0.37,27.75
2015-10-08,82,37.0,,0.37,30.34
2015-10-09,71,37.0,,0.37,26.27
2015-10-10,62,37.0,,0.37,22.94
2015-10-11,81,37.0,,0.37,29.97
2015-10-12,69,37.0,,0.37,25.53
2015-10-13,72,37.0,,0.37,26.64
2015-10-14,64,37.0,,0.37,23.68
2015-10-15,55,37.0,,0.37,20.35
2015-10-16,54,37.0,,0.37,19.98
2015-10-17,76,37.0,,0.37,28.12
2015-10-18,64,37.0,,0.37,23.68
2015-10-19,84,37.0,,0.37,31.08
2015-10-20,80,37.0,,0.37,29.6
2015-10-21,87,37.0,,0.37,32.19
2015-10-22,68,37.0,,0.37,25.16
2015-10-23,63,37.0,,0.37,23.31
2015-10-24,48,37.0,,0.37,17.759999999999998
2015-10-25,63,37.0,,0.37,23.31
2015-10-26,63,37.0,,0.37,23.31
2015-10-27,100,37.0,,0.37,37.0
2015-10-28,54,37.0,,0.37,19.98
2015-10-29,78,37.0,,0.37,28.86
2015-10-30,80,37.0,,0.37,29.6
2015-10-31,63,37.0,,0.37,23.31
2015-11-01,70,44.0,False,0.44,30.8
2015-11-02,75,44.0,,0.44,33.0
2015-11-03,70,44.0,,0.44,30.8
2015-11-04,65,44.0,,0.44,28.6
2015-11-05,89,44.0,,0.44,39.160000000000004
2015-11-06,65,44.0,,0.44,28.6
2015-11-07,76,44.0,,0.44,33.44
2015-11-08,91,44.0,,0.44,40.04
2015-11-09,86,44.0,,0.44,37.84
2015-11-10,100,44.0,,0.44,44.0
2015-11-11,65,44.0,,0.44,28.6
2015-11-12,60,44.0,,0.44,26.4
2015-11-13,78,44.0,,0.44,34.32
2015-11-14,61,44.0,,0.44,26.84
2015-11-15,63,44.0,,0.44,27.72
2015-11-16,95,44.0,,0.44,41.8
2015-11-17,84,44.0,,0.44,36.96
2015-11-18,86,44.0,,0.44,37.84
2015-11-19,90,44.0,,0.44,39.6
2015-11-20,84,44.0,,0.44,36.96
2015-11-21,80,44.0,,0.44,35.2
2015-11-22,92,44.0,,0.44,40.48
2015-11-23,78,44.0,,0.44,34.32
2015-11-24,72,44.0,,0.44,31.68
2015-11-25,68,44.0,,0.44,29.92
2015-11-26,73,44.0,,0.44,32.12
2015-11-27,64,44.0,,0.44,28.16
2015-11-28,99,44.0,,0.44,43.56
2015-11-29,90,44.0,,0.44,39.6
2015-11-30,95,44.0,,0.44,41.8
2015-12-01,88,51.0,False,0.51,44.88
2015-12-02,83,51.0,,0.51,42.33
2015-12-03,90,51.0,,0.51,45.9
2015-12-04,63,51.0,,0.51,32.13
2015-12-05,69,51.0,,0.51,35.19
2015-12-06,71,51.0,,0.51,36.21
2015-12-07,75,51.0,,0.51,38.25
2015-12-08,56,51.0,,0.51,28.560000000000002
2015-12-09,90,51.0,,0.51,45.9
2015-12-10,65,51.0,,0.51,33.15
2015-12-11,75,51.0,,0.51,38.25
2015-12-12,75,51.0,,0.51,38.25
2015-12-13,90,51.0,,0.51,45.9
2015-12-14,97,51.0,,0.51,49.47
2015-12-15,68,51.0,,0.51,34.68
2015-12-16,80,51.0,,0.51,40.8
2015-12-17,69,51.0,,0.51,35.19
2015-12-18,84,51.0,,0.51,42.84
2015-12-19,69,51.0,,0.51,35.19
2015-12-20,77,51.0,,0.51,39.27
2015-12-21,74,51.0,,0.51,37.74
2015-12-22,86,51.0,,0.51,43.86
2015-12-23,71,51.0,,0.51,36.21
2015-12-24,70,51.0,,0.51,35.7
2015-12-25,64,51.0,,0.51,32.64
2015-12-26,100,51.0,,0.51,51.0
2015-12-27,92,51.0,,0.51,46.92
2015-12-28,100,51.0,,0.51,51.0
2015-12-29,95,51.0,,0.51,48.45
2015-12-30,73,51.0,,0.51,37.230000000000004
2015-12-31,73,51.0,,0.51,37.230000000000004
2016-01-01,64,51.0,False,0.51,32.64
2016-01-02,100,51.0,,0.51,51.0
2016-01-03,94,51.0,,0.51,47.94
2016-01-04,85,51.0,,0.51,43.35
2016-01-05,80,51.0,,0.51,40.8
2016-01-06,82,51.0,,0.51,41.82
2016-01-07,71,51.0,,0.51,36.21
2016-01-08,68,51.0,,0.51,34.68
2016-01-09,88,51.0,,0.51,44.88
2016-01-10,65,51.0,,0.51,33.15
2016-01-11,81,51.0,,0.51,41.31
2016-01-12,61,51.0,,0.51,31.11
2016-01-13,61,51.0,,0.51,31.11
2016-01-14,74,51.0,,0.51,37.74
2016-01-15,74,51.0,,0.51,37.74
2016-01-16,70,51.0,,0.51,35.7
2016-01-17,67,51.0,,0.51,34.17
2016-01-18,60,51.0,,0.51,30.6
2016-01-19,75,51.0,,0.51,38.25
2016-01-20,78,51.0,,0.51,39.78
2016-01-21,73,51.0,,0.51,37.230000000000004
2016-01-22,54,51.0,,0.51,27.54
2016-01-23,78,51.0,,0.51,39.78
2016-01-24,69,51.0,,0.51,35.19
2016-01-25,75,51.0,,0.51,38.25
2016-01-26,74,51.0,,0.51,37.74
2016-01-27,88,51.0,,0.51,44.88
2016-01-28,66,51.0,,0.51,33.660000000000004
2016-01-29,75,51.0,,0.51,38.25
2016-01-30,75,51.0,,0.51,38.25
2016-01-31,78,51.0,,0.51,39.78
2016-02-01,59,54.0,False,0.54,31.860000000000003
2016-02-02,68,54.0,,0.54,36.72
2016-02-03,61,54.0,,0.54,32.940000000000005
2016-02-04,63,54.0,,0.54,34.02
2016-02-05,68,54.0,,0.54,36.72
2016-02-06,60,54.0,,0.54,32.400000000000006
2016-02-07,70,54.0,,0.54,37.800000000000004
2016-02-08,72,54.0,,0.54,38.88
2016-02-09,74,54.0,,0.54,39.96
2016-02-10,82,54.0,,0.54,44.28
2016-02-11,78,54.0,,0.54,42.120000000000005
2016-02-12,70,54.0,,0.54,37.800000000000004
2016-02-13,57,54.0,,0.54,30.78
2016-02-14,75,54.0,,0.54,40.5
2016-02-15,85,54.0,,0.54,45.900000000000006
2016-02-16,72,54.0,,0.54,38.88
2016-02-17,91,54.0,,0.54,49.14
2016-02-18,99,54.0,,0.54,53.46
2016-02-19,75,54.0,,0.54,40.5
2016-02-20,85,54.0,,0.54,45.900000000000006
2016-02-21,100,54.0,,0.54,54.0
2016-02-22,87,54.0,,0.54,46.980000000000004
2016-02-23,70,54.0,,0.54,37.800000000000004
2016-02-24,93,54.0,,0.54,50.220000000000006
2016-02-25,70,54.0,,0.54,37.800000000000004
2016-02-26,85,54.0,,0.54,45.900000000000006
2016-02-27,71,54.0,,0.54,38.34
2016-02-28,96,54.0,,0.54,51.84
2016-02-29,77,54.0,,0.54,41.580000000000005
2016-03-01,79,48.0,False,0.48,37.92
2016-03-02,88,48.0,,0.48,42.239999999999995
2016-03-03,82,48.0,,0.48,39.36
2016-03-04,88,48.0,,0.48,42.239999999999995
2016-03-05,87,48.0,,0.48,41.76
2016-03-06,88,48.0,,0.48,42.239999999999995
2016-03-07,91,48.0,,0.48,43.68
2016-03-08,82,48.0,,0.48,39.36
2016-03-09,77,48.0,,0.48,36.96
2016-03-10,86,48.0,,0.48,41.28
2016-03-11,84,48.0,,0.48,40.32
2016-03-12,78,48.0,,0.48,37.44
2016-03-13,96,48.0,,0.48,46.08
2016-03-14,78,48.0,,0.48,37.44
2016-03-15,88,48.0,,0.48,42.239999999999995
2016-03-16,78,48.0,,0.48,37.44
2016-03-17,68,48.0,,0.48,32.64
2016-03-18,79,48.0,,0.48,37.92
2016-03-19,71,48.0,,0.48,34.08
2016-03-20,69,48.0,,0.48,33.12
2016-03-21,73,48.0,,0.48,35.04
2016-03-22,57,48.0,,0.48,27.36
2016-03-23,72,48.0,,0.48,34.56
2016-03-24,68,48.0,,0.48,32.64
2016-03-25,64,48.0,,0.48,30.72
2016-03-26,78,48.0,,0.48,37.44
2016-03-27,100,48.0,,0.48,48.0
2016-03-28,87,48.0,,0.48,41.76
2016-03-29,70,48.0,,0.48,33.6
2016-03-30,88,48.0,,0.48,42.239999999999995
2016-03-31,59,48.0,,0.48,28.32
2016-04-01,68,37.0,False,0.37,25.16
2016-04-02,93,37.0,,0.37,34.41
2016-04-03,82,37.0,,0.37,30.34
2016-04-04,85,37.0,,0.37,31.45
2016-04-05,82,37.0,,0.37,30.34
2016-04-06,100,37.0,,0.37,37.0
2016-04-07,89,37.0,,0.37,32.93
2016-04-08,68,37.0,,0.37,25.16
2016-04-09,66,37.0,,0.37,24.419999999999998
2016-04-10,89,37.0,,0.37,32.93
2016-04-11,92,37.0,,0.37,34.04
2016-04-12,68,37.0,,0.37,25.16
2016-04-13,74,37.0,,0.37,27.38
2016-04-14,66,37.0,,0.37,24.419999999999998
2016-04-15,76,37.0,,0.37,28.12
2016-04-16,67,37.0,,0.37,24.79
2016-04-17,64,37.0,,0.37,23.68
2016-04-18,66,37.0,,0.37,24.419999999999998
2016-04-19,61,37.0,,0.37,22.57
2016-04-20,67,37.0,,0.37,24.79
2016-04-21,68,37.0,,0.37,25.16
2016-04-22,71,37.0,,0.37,26.27
2016-04-23,54,37.0,,0.37,19.98
2016-04-24,71,37.0,,0.37,26.27
2016-04-25,55,37.0,,0.37,20.35
2016-04-26,52,37.0,,0.37,19.24
2016-04-27,62,37.0,,0.37,22.94
2016-04-28,57,37.0,,0.37,21.09
2016-04-29,61,37.0,,0.37,22.57
2016-04-30,47,37.0,,0.37,17.39
2016-05-01,89,28.0,False,0.28,24.92
2016-05-02,88,28.0,,0.28,24.64
2016-05-03,90,28.0,,0.28,25.200000000000003
2016-05-04,94,28.0,,0.28,26.320000000000004
2016-05-05,77,28.0,,0.28,21.560000000000002
2016-05-06,48,28.0,,0.28,13.440000000000001
2016-05-07,75,28.0,,0.28,21.000000000000004
2016-05-08,76,28.0,,0.28,21.28
2016-05-09,90,28.0,,0.28,25.200000000000003
2016-05-10,79,28.0,,0.28,22.12
2016-05-11,54,28.0,,0.28,15.120000000000001
2016-05-12,57,28.0,,0.28,15.96
2016-05-13,51,28.0,,0.28,14.280000000000001
2016-05-14,63,28.0,,0.28,17.64
2016-05-15,84,28.0,,0.28,23.520000000000003
2016-05-16,100,28.0,,0.28,28.000000000000004
2016-05-17,69,28.0,,0.28,19.32
2016-05-18,81,28.0,,0.28,22.680000000000003
2016-05-19,68,28.0,,0.28,19.040000000000003
2016-05-20,74,28.0,,0.28,20.720000000000002
2016-05-21,48,28.0,,0.28,13.440000000000001
2016-05-22,74,28.0,,0.28,20.720000000000002
2016-05-23,70,28.0,,0.28,19.6
2016-05-24,74,28.0,,0.28,20.720000000000002
2016-05-25,59,28.0,,0.28,16.520000000000003
2016-05-26,64,28.0,,0.28,17.92
2016-05-27,68,28.0,,0.28,19.040000000000003
2016-05-28,71,28.0,,0.28,19.880000000000003
2016-05-29,52,28.0,,0.28,14.560000000000002
2016-05-30,63,28.0,,0.28,17.64
2016-05-31,81,28.0,,0.28,22.680000000000003
2016-06-01,58,21.0,False,0.21,12.18
2016-06-02,77,21.0,,0.21,16.169999999999998
2016-06-03,66,21.0,,0.21,13.86
2016-06-04,77,21.0,,0.21,16.169999999999998
2016-06-05,100,21.0,,0.21,21.0
2016-06-06,79,21.0,,0.21,16.59
2016-06-07,73,21.0,,0.21,15.33
2016-06-08,94,21.0,,0.21,19.74
2016-06-09,47,21.0,,0.21,9.87
2016-06-10,51,21.0,,0.21,10.709999999999999
2016-06-11,54,21.0,,0.21,11.34
2016-06-12,74,21.0,,0.21,15.54
2016-06-13,76,21.0,,0.21,15.959999999999999
2016-06-14,79,21.0,,0.21,16.59
2016-06-15,60,21.0,,0.21,12.6
2016-06-16,57,21.0,,0.21,11.969999999999999
2016-06-17,79,21.0,,0.21,16.59
2016-06-18,56,21.0,,0.21,11.76
2016-06-19,49,21.0,,0.21,10.29
2016-06-20,75,21.0,,0.21,15.75
2016-06-21,55,21.0,,0.21,11.549999999999999
2016-06-22,55,21.0,,0.21,11.549999999999999
2016-06-23,60,21.0,,0.21,12.6
2016-06-24,82,21.0,,0.21,17.22
2016-06-25,66,21.0,,0.21,13.86
2016-06-26,74,21.0,,0.21,15.54
2016-06-27,74,21.0,,0.21,15.54
2016-06-28,67,21.0,,0.21,14.07
2016-06-29,72,21.0,,0.21,15.12
2016-06-30,52,21.0,,0.21,10.92
2016-07-01,88,17.0,False,0.17,14.96
2016-07-02,62,17.0,,0.17,10.540000000000001
2016-07-03,92,17.0,,0.17,15.64
2016-07-04,65,17.0,,0.17,11.05
2016-07-05,95,17.0,,0.17,16.150000000000002
2016-07-06,99,17.0,,0.17,16.830000000000002
2016-07-07,83,17.0,,0.17,14.110000000000001
2016-07-08,67,17.0,,0.17,11.39
2016-07-09,100,17.0,,0.17,17.0
2016-07-10,81,17.0,,0.17,13.770000000000001
2016-07-11,80,17.0,,0.17,13.600000000000001
2016-07-12,77,17.0,,0.17,13.090000000000002
2016-07-13,59,17.0,,0.17,10.030000000000001
2016-07-14,80,17.0,,0.17,13.600000000000001
2016-07-15,76,17.0,,0.17,12.920000000000002
2016-07-16,97,17.0,,0.17,16.490000000000002
2016-07-17,52,17.0,,0.17,8.84
2016-07-18,83,17.0,,0.17,14.110000000000001
2016-07-19,47,17.0,,0.17,7.99
2016-07-20,62,17.0,,0.17,10.540000000000001
2016-07-21,73,17.0,,0.17,12.41
2016-07-22,69,17.0,,0.17,11.73
2016-07-23,77,17.0,,0.17,13.090000000000002
2016-07-24,61,17.0,,0.17,10.370000000000001
2016-07-25,76,17.0,,0.17,12.920000000000002
2016-07-26,79,17.0,,0.17,13.430000000000001
2016-07-27,77,17.0,,0.17,13.090000000000002
2016-07-28,76,17.0,,0.17,12.920000000000002
2016-07-29,70,17.0,,0.17,11.9
2016-07-30,70,17.0,,0.17,11.9
2016-07-31,77,17.0,,0.17,13.090000000000002
2016-08-01,66,18.0,False,0.18,11.879999999999999
2016-08-02,69,18.0,,0.18,12.42
2016-08-03,78,18.0,,0.18,14.04
2016-08-04,66,18.0,,0.18,11.879999999999999
2016-08-05,56,18.0,,0.18,10.08
2016-08-06,55,18.0,,0.18,9.9
2016-08-07,67,18.0,,0.18,12.059999999999999
2016-08-08,87,18.0,,0.18,15.66
2016-08-09,66,18.0,,0.18,11.879999999999999
2016-08-10,57,18.0,,0.18,10.26
2016-08-11,75,18.0,,0.18,13.5
2016-08-12,47,18.0,,0.18,8.459999999999999
2016-08-13,68,18.0,,0.18,12.24
2016-08-14,79,18.0,,0.18,14.219999999999999
2016-08-15,92,18.0,,0.18,16.56
2016-08-16,66,18.0,,0.18,11.879999999999999
2016-08-17,66,18.0,,0.18,11.879999999999999
2016-08-18,42,18.0,,0.18,7.56
2016-08-19,71,18.0,,0.18,12.78
2016-08-20,72,18.0,,0.18,12.959999999999999
2016-08-21,71,18.0,,0.18,12.78
2016-08-22,71,18.0,,0.18,12.78
2016-08-23,100,18.0,,0.18,18.0
2016-08-24,70,18.0,,0.18,12.6
2016-08-25,68,18.0,,0.18,12.24
2016-08-26,47,18.0,,0.18,8.459999999999999
2016-08-27,78,18.0,,0.18,14.04
2016-08-28,90,18.0,,0.18,16.2
2016-08-29,97,18.0,,0.18,17.46
2016-08-30,64,18.0,,0.18,11.52
2016-08-31,74,18.0,,0.18,13.32
2016-09-01,18,41.0,False,0.41,7.38
2016-09-02,14,41.0,,0.41,5.739999999999999
